name,brand,detail,strong,cat1,cat2,wc,ingredients
jason-wu-velvet-rouge-1,Jason Wu,"""I created the Velvet Rouge fragrance to represent the seductive and opulent side of the Jason Wu woman. I was inspired by the richness of pure rose and the warmth of golden amber that creates a perfectly refined scent."" - Jason Wu",Eau de Parfum,WOODY,AMBERY (ORIENTAL),Woody Amber Fresher Green,"['Amber', 'Dew Drop', 'Rose Centifolia', 'Incense / Olibanum', 'Jasmine', 'Lily Of The Valley', 'Magnolia', 'Musk', 'Patchouli', 'Peony', 'Pepper', 'Violet Leaves']"
windscape-for-him-1,Avon,Windscape for Him is a stimulating and inspiring fragrance for the adventurous man.,,AROMATIC FOUGERE,WATERY,Water Crisp,"['Marine', 'Dew Drop', 'Musk', 'Lavender', 'Apple', 'Mandarin', 'Amber', 'Cardamom', 'Patchouli', 'Sandalwood']"
eternity-1,Calvin Klein,"Inspired by a simple and beautiful wedding ring given to the Duchess by the Duke of Windsor  the diamond band was inscribed with one word: Eternity. This idea was translated into the fragrance itself in this romantic floral scent  which echoes the simplicity  power and timelessness of that ring. ""As long as intimacy endures  so will Eternity"". Calvin Klein",Eau de Parfum,FLORAL,SPICY,Floral Fresh White Flower,"['Freesia', 'Lily', 'Lily Of The Valley', 'Sandalwood', 'Carnation', 'Mandarin', 'Narcissus', 'Clary Sage', 'Amber', 'Marigold', 'Patchouli']"
musc-et-freesia,E.Coudray,Far removed from the astounding elixirs of the past  it invents a new intimate sensuality  more subtle and elegant than ever before... Infinitely provocative. Its development differs for each woman as it burgeons in the body's warmth. Exhilaration is a certainty.,Eau de Toilette,FLORAL,MUSK SKIN,Soft Floral Rich Musk,"['Freesia', 'Musk', 'Cotton Flower', 'Cyclamen', 'Lily', 'Peony', 'Cedarwood', 'Leather', 'Teak Wood', 'Aldehyde', 'Raspberry leaves']"
ofresia-eau-de-toilette,Diptyque,A garden on the coast of Normandy  a freesia amid a marvellously fragrant combination of plant notes. Ofrésia plays upon olfactory contradictions: the freshness and floral delicacy of freesia mingle with a devilishly spicy and heady black pepper.,Eau de Toilette,FLORAL,CITRUS,Floral Fresher Green,"['Carnation', 'Freesia', 'Guaiac Wood', 'Cyclamen', 'Cade', 'Coriander', 'Marigold', 'Black Pepper']"
fresia,Santa Maria Novella,Fresia tells you a gentle story  inspired by 800 years of tradition  waiting to become your story. The flower  originally from South Africa  gives you an aura of enchanting freshness that touches all your senses. Fresia tells you a gentle story  inspired by 800 years of tradition  waiting to become your story.,,FLORAL,FLORAL,Floral Crisp Freesia,"['Freesia', 'Rose Centifolia', 'Musk', 'Iris / Orris', 'Violet']"
lyrd-bouquet-de-freesia,Avon,Lyrd: layers redefined. A world of authentic fragrances crafted by master perfumers with multi-faceted ingredients that come together  inspired by the beauty found in everyday life. Bouquet de Freesia is a romantic floral scent that will surprise and delight you.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Classical,"['Freesia', 'Tulip', 'Amber']"
vanilla-freesia-1,Korres,Vanilla Freesia is a romantic scent with captivating fruits and sensual exotic notes.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Fresher White Flower,"['Freesia', 'Vanilla', 'Lychee', 'Jasmine', 'Tea', 'Bergamot', 'Musk', 'Patchouli', 'Peach']"
caro-cuore,Fragancias Cannon,A duality between freshness and carelessness. A versatile fragrance that dyes your days with its own shine.,,FLORAL,FLORAL,Floral Crisp White Flower,"['Freesia', 'Jasmine', 'Cedarwood', 'Rose', 'Floral Notes', 'Peony', 'Sandalwood']"
freesia-magnolia-1,Adopt,Freesia and Magnolia echo each other in this warm fragrance with crystalline tones. Enjoy this luminous duo for elegant femininity with a fragile and discreet sensuality.,,FLORAL,CITRUS,Floral Fresher Citrus,"['Freesia', 'Magnolia', 'Musk', 'Jasmine', 'Ylang-ylang', 'Lemon', 'Mandarin']"
freesia-pear-1,Jenny Glow,Freesia & Pear is an irresistible fragrance with a unique scent to accompany you all day long.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Freesia', 'Pear', 'Amber', 'Orange Blossom', 'Rose', 'Rhubarb', 'Bergamot', 'Patchouli']"
english-pear-freesia-2023,Jo Malone London,Orchards steeped in golden sunshine  warming the russet curves of luscious pears. The sensuous freshness of the just-ripe fruit wrapped in elegant white freesias  enhanced with rose and rooted in patchouli.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Freesia', 'Pear', 'Patchouli', 'Orange Blossom', 'Rose', 'Quince', 'Rhubarb', 'Amber', 'Bergamot', 'Musk', 'Woody Notes']"
fresia-di-portofino-1,Officine del Profumo,A timeless perfume  spaceless and wrapped in an aura of mystery boundless. A marriage between the sacred and the profane.,,WOODY,GREEN,Woods Fresher Green,"['Sandalwood', 'Green Tea', 'Freesia', 'Ambergris', 'Violet Leaves', 'Lemon']"
english-freesia-1,Yardley,Freesia  the 7th Anniversary flower  has a sweet  citrus scent and its delicate  vibrant flowers are a springtime favourite  symbolising friendship  thoughtfulness and innocence.,,FLORAL,CITRUS,Floral Crisp Citrus,"['Freesia', 'Bergamot', 'Amber', 'Lemon', 'Lily Of The Valley', 'Mandarin', 'Cypress', 'Lavender', 'Ginger', 'Incense / Olibanum', 'Musk', 'Pepper', 'Sandalwood']"
freesia-1,Solinotes,Awaken your emotions with Freesia  a luminous fragrance with fruity inflections to bring out your joie de vivre.,Eau de Parfum,FLORAL,FRUITY,Floral Fresher Fruity,"['Freesia', 'Peach', 'Sandalwood', 'Osmanthus', 'Mandarin']"
melrose-freesia,Eric Buterbaugh,Melrose Freesiaan energetic white floral composed like an Eau Fraîche from the late 1960s.,Eau de Parfum,FLORAL,FRUITY,Floral Crisp White Flower,"['Freesia', 'Jasmine (Sambac)', 'Apple', 'Rum', 'Tiare', 'Muscone (Musk)', 'Heliotrope', 'Iris / Orris', 'Ambrox (Ambergris)', 'Cashmeran (Woody musky)', 'Toffee']"
freesia-bergamot-1,Yardley,Forming part of our Contemporary Classics range  the Freesia & Bergamot fragrance by Yardley is inspired by a diverse variety of flowers. A refreshing  light citrus fragrance.,Eau de Toilette,FLORAL,CITRUS,Floral Fresher Citrus,"['Freesia', 'Bergamot', 'Musk', 'Lily Of The Valley', 'Lemon', 'Mandarin', 'Amber', 'Cypress', 'Ginger', 'Pepper', 'Sandalwood']"
2b-pencil-1,Scent Library,2B pencil is always doing multiple choice  and you hope you would never worry about the answer of your life.,,WOODY,TOBACCO,Woody Amber Classical,"['Cedarwood', 'Sandalwood', 'Tonka Bean', 'Tobacco Accord', 'Musk', 'Black Pepper', 'Pine Needles', 'Graphite']"
police-potion-for-him-1,Police,A penetrating and magnetic potion with a strong personality.,,WOODY,CITRUS,Woods Fresher,"['Cedarwood', 'Cannabis Accord', 'Rhubarb', 'Driftwood', 'Sandalwood', 'Elemi', 'Hazelnut', 'Incense / Olibanum', 'Black Pepper']"
remix-cologne-lemon-edition-2020-2,4711,"""I love retro bars and found inspiration in one in the form of a vibrant  sparkling citrus cocktail. The result is an incredibly refreshing and elegant fragrance "" Alex Lee  Perfumer.",,CITRUS,GREEN,Citrus Crisp,"['Lemon', 'Orange Blossom', 'Solar Notes', 'Yuzu', 'Shiso Leaves', 'Amberwood', 'Musk', 'Patchouli', 'Rose', 'Violet']"
figues-agrumes-1,Lancôme,Redolent of Mediterranean orchards  Figues & Agrumes boasts a unique freshness with notes of green fig with zesty citrus and soft jasmine. An enchanting offering from the Parisian scent makers  the decadent fragrance is presented in a captivating glass and gold bottle that will take pride of place in your collection.,Eau de Parfum,FLORAL,CITRUS,Floral Fresher Green,"['Jasmine', 'Lemon Sorbet', 'Fig']"
strawberry-planet-1,Scent Library,Sweet and fresh strawberries release the rhythm of the music. The rebellious and romantic cold flames of fireworks lit up the sky in an instant. People in leather jackets and boots jump and hug each other on this planet from dawn to dusk. The spirit of rock and roll will live on forever   giving you love and freedom.,,WOODY,FRUITY,Dry Woods Fresher Fruity,"['Strawberry', 'Guaiac Wood', 'Freesia', 'Grapefruit', 'Orcanox (Ambergris)', 'Leather', 'Nutmeg', 'Rhubarb', 'Black Pepper', 'Cannabis Accord', 'Incense / Olibanum', 'Jasmine', 'Sandalwood', 'Vetiver', 'Violet']"
misty-rainbow-1,Scent Library,Deep and shallow greens are forests and hills  bright yellow is the sun breaking through the clouds. Purple and red are an endless sea of flowers. The blue sky after rain is the softness of the sun and water. This rainbow of fragrance is more brilliant than the sun  the moon and the stars.,,WOODY,GREEN,Woods Fresher Fruity,"['Cedarwood', 'Blackcurrant', 'Mandarin', 'Raspberry', 'Orcanox (Ambergris)', 'Amberwood', 'Ivy', 'Pink Pepper', 'Saffron', 'Sandalwood', 'Vetiver', 'Ozonic Notes', 'Violet', 'Watery']"
rose-chant-2021,Novellista,Rose Chant is a fragrance evoking an intoxicating love affair. Feel the love story for yourself from the master of all masters  Oscar Wilde  and his classic masterpiece  The Nightingale and the Rose.,,FLORAL,FLORAL,Floral Classical Rose,"['Rose (Bulgaria)', 'Iris / Orris', 'Musk', 'Jasmine (Sambac)', 'Rose (Turkey)', 'Rose (Grasse)', 'Cinnamon', 'Cedarwood', 'Sandalwood']"
preziosa-2,Furla,Preziosa is a fragrance that speaks the language of sumptuous and luxurious grace.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Citrus,"['Rose', 'Saffron', 'Vanilla', 'Freesia', 'Ambrarome', 'Bergamot', 'Pink Pepper', 'Geranium', 'Suede']"
be-insane-queen,Pacha Ibiza,With Be Insane Queen  you're invited to discover the unforgettable Pacha Ibiza nights at a club where anything can happen. Unforgettable moments with top VIPs enjoying epic and exclusive parties. You know how it begins  but never how it ends. Create your own rules and then break them! The most important thing is to live the moment and create unique stories to tell. What are you waiting for? Discover how far the best party you’ve ever experienced could take you. Dare to submerge yourself in the authentic craziness of Pacha Ibiza. Be Epic. Be Insane.,Eau de Toilette,FLORAL,CITRUS,Floral Crisp Citrus,"['Peony', 'Pink Pepper', 'Woody Notes', 'Freesia', 'Jasmine', 'Lemon', 'Mandarin', 'Patchouli', 'Sandalwood']"
sea-salt-8,Monotheme,Sea Salt is the ideal scent for a dream summer in full Monotheme style!,,AROMATIC FOUGERE,WATERY,Water Crisp,"['Marine', 'Walnut', 'Woody Notes', 'Spicy Notes', 'Guaiac Wood']"
tender-love-eau-de-toilette-1,Betty Barclay,Betty Barclay Tender Love is a spring-like fragrance that flatters the wearer and gives her the sense of being carried  and captivated by the joy of new love.,,FLORAL,CITRUS,Floral Fresher White Flower,"['Jasmine', 'Mandarin', 'Musk', 'Freesia', 'Bergamot', 'Amber']"
romamor-donna-1,Laura Biagiotti,"Roma and it's name spelled backwards  Amor  have always been extremely fascinating. This palindrome the only one that translated into Latin remains the same. Some historians have even corroborated the theory that Amor was the secret name of Rome. ""With this new fragrance  we pay tribute to our love for Roma  yesterday  today and tomorrow "" Lavinia Biagiotti Cigna  President.",,CHYPRE,GOURMAND,Mossy Woods Fresher Gourmand,"['Patchouli', 'Cashmeran (Woody musky)', 'Orange Blossom', 'Blackberry', 'Blueberry', 'Jasmine', 'Vanilla']"
dolce-garden,Dolce & Gabbana,Dolce Garden is a delicious flower blossoming in a garden where simple pleasures and spontaneity set the beat for a joyful dance during a lazy  yet groovy afternoon. Experience a walk through Dolce & Gabbana's garden with Dolce Garden  inspired by a playful take on the Sicilian garden.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Fresher Gourmand,"['Frangipani', 'Ylang-ylang', 'Coconut', 'Magnolia', 'Vanilla', 'Mandarin', 'Neroli', 'Sandalwood', 'Almond Milk']"
united-dreams-green-cactus-for-her-2023,Benetton,Green cactus has come to inspire us  to show us that being sustainable is an attitude to life rather than a fashion. With this unique scent  United Colors of Benetton demonstrates once again that sustainability is part of its DNA  and that green is more than a colour  it is a philosophy. Green Cactus for Her takes its inspiration from the restorative properties of the cactus. Green cactus has a fresh  green aroma with a with a fun  lively touch  full of energy.Let yourself be carried away by a current of the greenest energy with Green Cactus for Her. The femininity and sensuality of its floral heart is refreshed by the cactus and the acidity of the greengage plum. Seductive  sparkling  unexpected.,Eau de Toilette,FLORAL,FRUITY,Floral Fresher Fruity,"['Freesia', 'Cactus', 'Amberwood', 'Bergamot', 'Nectarine', 'Jasmine', 'Plum', 'Cedarwood', 'Musk']"
fresh-floral-rose-de-grasse-accord-fruite,Pàris À La Plus Belle,A powerful and joyful eau de parfum  where the liveliness of citrus fruits and deep iris take you on a journey through sunny landscapes.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Rose (Grasse)', 'Peach', 'Moss', 'Freesia', 'Iris / Orris', 'Lily Of The Valley', 'Citruses', 'Musk', 'Sandalwood']"
magenta-tanzanite,Armani Privé,Magenta Tanzanite reinterprets the tanzanite stone in a magenta tone  to evoke the atmosphere of the savannah at dawn  and capture this moment of serenity suspended in time  against the backdrop of a wild and natural environment.,,AMBERY (ORIENTAL),GOURMAND,Amber Crisp Gourmand,"['Vanilla (Bourbon)', 'Cardamom', 'Cinnamon', 'Myrrh', 'Coffee', 'Ginger', 'Tobacco Leaf']"
dolce-rose,Dolce & Gabbana,Dolce Rose is a lively and addictive eau de toilette for the Dolce girl. Bold  optimistic and sociable  she speaks her mind and brings her spontaneous feminine spirit to the street. Dolce Rose captures this fun and joyful attitude as lively as the Dolce girl is bold.,,FLORAL,FRUITY,Floral Crisp Rose,"['Rose', 'Red Currant', 'Musk', 'Magnolia', 'Green Apple', 'Mandarin', 'Rose Centifolia', 'Peach', 'Sandalwood', 'Woody Notes']"
replica-under-the-lemon-trees,Maison Margiela,Maison Margiela's Under The Lemon Trees eau de toilette evokes the fresh  relaxing  and bright scent of citrus trees in Palermo  Italy.,Eau de Toilette,CITRUS,GREEN,Citrus Crisp,"['Lime', 'Green Tea', 'Ciste Labdanum', 'Petitgrain', 'Cardamom', 'Mate', 'Cedarwood', 'Coriander', 'Musk']"
the-only-one-2-1,Dolce & Gabbana,The Only One woman is empowered and irresistible. She remains  now more than ever  the center of attention. Unique  captivating and magnetic. She knows what she wants and she knows how to get it.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Fruity,"['Rose', 'Red Berries', 'Tonka Bean', 'Freesia', 'Violet', 'Pear', 'Coffee', 'Patchouli']"
replica-bubble-bath-1,Maison Margiela,Bubble Bath envelops you in a soothing cocoon. It is the most universal “me time” moment.  Set the water temperature and indulge yourself in the foam of a hot bath. A sensation of quiet comfort gently washes away all your worries.,,FLORAL,ALDEHYDIC,Soft Floral Classical,"['Lavender', 'Soap Accord', 'Musk', 'Jasmine', 'Rose', 'Bergamot', 'Coconut', 'Patchouli']"
the-only-one-intense,Dolce & Gabbana,The Only One Intense celebrates the most enchanting and fascinating qualities of The Only One woman. The absolute essence of mesmerising allure and irresistible sensuality  this hypnotic fragrance is bewitching  beguiling and utterly addictive.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp White Flower,"['Orange Blossom', 'Mandarin', 'Vanilla', 'Jasmine', 'Neroli', 'Green Apple', 'Cashmeran (Woody musky)', 'Cedarwood', 'Coconut']"
gyokuro-1,The Merchant of Venice,Gyokuro is a fragrance that pays tribute to the Land of the Rising Sun  exalting the namesake raw material  the most precious of Japanese green teas. The name Gyokuro means 'jade dew' and refers to the delicate colouration that the bright  shiny leaves release when infused. The unique and intense aroma  slightly sweet and refreshing  combines pure and crystalline notes with a smooth and enveloping character.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Ambergris', 'Green Tea', 'Black Pepper', 'Lotus', 'Tuberose', 'Peach', 'Exotic Fruits', 'Neroli', 'Sandalwood', 'Vetiver']"
the-one-gold-1,Dolce & Gabbana,The One Gold celebrates a woman who radiates elegance in all that she does. Independent and charming  her luminosity is generous  spreading light over others and never overshadowing them. She is uniquely herself  and her joy and charisma shine from within.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Fruity,"['Lily Of The Valley', 'Plum', 'Vanilla', 'Jasmine', 'Rose', 'Mandarin', 'Pink Pepper', 'Musk', 'Patchouli']"
tender-love-eau-de-parfum-1,Betty Barclay,Betty Barclay Tender Love is a spring-like fragrance that flatters the wearer and gives her the sense of being carried  and captivated by the joy of new love.,,FLORAL,FLORAL,Floral Crisp White Flower,"['Jasmine', 'Mandarin', 'Musk', 'Freesia', 'Bergamot', 'Amber']"
look-gold-1,Agatha Ruiz de la Prada,Look Gold is the ideal perfume for self-confident girls who are not afraid to show themselves to the world as they are. Improve your mood instantly and fill your days with optimism  confidence and a magnetism that attracts everyone around you. And above all  have fun whatever you do!,Eau de Toilette,FLORAL,WATERY,Floral Fresher Water,"['Freesia', 'Ozonic Notes', 'Cedarwood', 'Frangipani', 'Jasmine', 'Orange Blossom', 'Dried Fruits', 'Lime', 'Musk', 'Passion Fruit', 'Woody Notes']"
