name,brand,detail,strong,cat1,cat2,wc,ingredients
nicks-sunflower,Eric Buterbaugh,A bright  sunny and dazzling scent that evokes what a sunflower would smell like if it had a scent. Nick's Sunflower  is an interpretation of the Sunflower’s scent bringing summer's bright and warm perspectives.,Eau de Parfum,FLORAL,FRUITY,Floral Fresher White Flower,"['Narcissus', 'Jasmine (Sambac)', 'Linden Blossom', 'Nectarine', 'Quince', 'Tuberose', 'Lychee', 'Orange Blossom', 'Osmanthus', 'Tiare', 'Ambrox (Ambergris)', 'Muscenone (Musk)']"
ultrahot-1,J.U.S,"""And if the light radiated an odor? When the sky embraces the earth  the sun erases the shadows. Nature becomes pure vibration  ""Aurélien Guichard  Perfumer.",,WOODY,AMBERY (ORIENTAL),Woody Amber Classical,"['Incense / Olibanum', 'Leather', 'Habanolide (Musk)', 'Iso E Super (Cedarwood Note)', 'Cedarwood (Atlas)', 'Amber', 'Elemi', 'Iris / Orris', 'Vanilla (Bourbon)', 'Safraleine (Saffron)', 'Muscenone (Musk)']"
pear-inc,Juliette has a Gun,Pear Inc. is a «serious» fragrance name that hides its true nature: an improvised lunch underneath the pergola  the sound of laughter  a water bomb playfully exploding  a finger dipping into a jar of jam. Pear Inc. is that mischievous perfume that instantly makes you smile.,Eau de Parfum,FLORAL,FRUITY,Fruity Fresher,"['Pear', 'Ambroxan (Ambergris)', 'Musk', 'Habanolide (Musk)', 'Muscenone (Musk)']"
blushing-sands,Estée Lauder,A scent as dreamy as the night and as delicate as the dawn. A lush oasis of subtle depths  sensuality  and light.,,WOODY,WOODY,Woods Classical,"['Cedarwood (Virginia)', 'Vetiver (Haiti)', 'Cashmeran (Woody musky)', 'Pink Pepper', 'Elemi', 'Ginger', 'Incense / Olibanum', 'Mandarin', 'Moss', 'Muscenone (Musk)', 'Muscone (Musk)']"
own-your-zone-unleash-unlsh,Adidas,Built through science for a sports state of mind for life  Unleash / Unlsh has been designed for women who train  for a mind state of strength with boundless potential.,Eau de Toilette,FLORAL,AMBERY (ORIENTAL),Floral Amber Fresher Gourmand,"['Blood Orange', 'Cedarwood', 'Praline', 'Peony', 'Paradisone (light Jasmine)', 'Mandarin', 'Mango', 'Violet Leaves', 'Muscenone (Musk)']"
ever-bloom-ginza-flower,Shiseido,Modern  vibrant  exuberant  visionary...Tokyo's electrifying Ginza district is the heartbeat of the city. It is precisely what inspired Ever Bloom Ginza Flower  the evocation of an avant-garde and innovative Japan that's far removed from clichés - the perfect embodiment of modern femininity.,,FLORAL,ALDEHYDIC,Soft Floral Fresher White Flower,"['Cyclamen', 'Amber', 'Muscenone (Musk)', 'Gardenia', 'Lotus', 'Orange Blossom', 'Patchouli']"
mia-sensual-night,Ésika,Light up the night with this bright  sensual scent!,,AMBERY (ORIENTAL),FRUITY,Amber Crisp Fruity,"['Amber', 'Blackcurrant Bud', 'Orange Blossom', 'Apple', 'Apricot', 'Peach', 'Pear', 'Raspberry', 'Resins', 'Vanilla', 'Balsamic Notes', 'Bergamot', 'Lemon', 'Nutmeg', 'Pink Pepper', 'Saffron', 'Tangerine', 'Caramel', 'Cashmeran (Woody musky)', 'Cedarwood', 'Freesia', 'Gardenia', 'Lily Of The Valley', 'Musk', 'Patchouli', 'Peony', 'Praline', 'Rose', 'Sandalwood', 'Tuberose', 'Ylang-ylang', 'Muscenone (Musk)']"
governors-island-1,Bond No. 9 I Love NY,Imagine! You in flapper attire  sipping cocktails as you view a panoramic sunset over Manhattan. That's no fantasy. That's 21st century Governors Island  New York's prime venue for summer galas. And since summer 2018  it's got a gala-ready Bond No.9 namesake eau de parfum it can call its own.,,FLORAL,MUSK SKIN,Soft Floral Rich Musk,"['Musk', 'Incense / Olibanum', 'Ambrox (Ambergris)', 'Muscenone (Musk)', 'Vetiver', 'Cedarwood', 'Resins']"
vida-loca-for-him,Mandarina Duck,Duck Vida Loca is the ideal scent for men who enjoy life but never forget about the planet.,,WOODY,CITRUS,Woods Crisp,"['Vetiver', 'Clary Sage', 'Tonka Bean', 'Mandarin', 'Mint', 'Pineapple', 'Coconut', 'Geranium', 'Lavender', 'Vanilla']"
be-happy-feel-good,Oriflame,Give your day a boost of happiness with this effervescent and sparkling fragrance  powerfully scented with beautiful and uplifting notes. A modern fragrance carefully developed to leave you beaming with joy.,,CITRUS,GREEN,Citrus Crisp,"['Blood Orange', 'Curcuma (Turmeric)', 'Sandalwood', 'Bergamot', 'Blackcurrant', 'Magnolia', 'Musk', 'Peony', 'Vanilla']"
spritzlove,J.U.S,In memory of a friendship ritual  a rich  smoky wood splashed with a shot of Spritz.,,WOODY,CITRUS,Woods Crisp Citrus,"['Iso E Super (Cedarwood Note)', 'Papyrus', 'Aperol Spritz', 'Guaiac Wood', 'Vetiver', 'Vertofix Coeur (Cedarwood Note)', 'Hedione (light Jasmine)', 'Saffron', 'Amber', 'Gurjum Balsam', 'Patchouli', 'Rose', 'Linalool (Floral Note)']"
the-paintings-of-palazzo-reale,Trussardi,"""This aristocratic fragrance is built around the richest and most sumptuous raw materials. To embody the lavish splendor of Palazzo Reale  I decided to use spices and scents that recall precious materials of the time like woods  balsams  and resins. To enhance the modernity and smoothness of the fragrance  I added an addictive  deep  and sophisticated almond milk accord "" Pierre-Costantin Guéros  Perfumer.",,WOODY,AMBERY (ORIENTAL),Woody Amber Classical,"['Oud / Agarwood', 'Almond Milk', 'Sichuan Pepper', 'Gurjum Balsam', 'Ambrostar (Woody Ambery)', 'Cardamom', 'Honey', 'Incense / Olibanum', 'Vanilla (Bourbon)', 'Dates', 'Patchouli', 'Plum']"
sun-parfum,Jil Sander,Surrender to our addictive signature Jil Sander Sun Parfum. Made with ten natural ingredients  this fragrance exudes a seductive warmth. Let yourself be enchanted.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Fruity,"['Ylang-ylang', 'Honey', 'Tonka Bean']"
ambre-cello-gold-edition,L'Orchestre Parfum,This mystical scent evokes the story of a nomad  a genius virtuoso. Divine cello notes. Unspeakable magic. Lyrical and silky amber scents floating in the desert.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Tonka Bean', 'Balsamic Notes', 'Bergamot', 'Myrrh', 'Benzoin', 'Vanilla']"
cr7-origins,Cristiano Ronaldo,Authentic and genuine  Origins is a light  subtle fragrance for those of you who are passionate about life  nature  and finding joy in simplicity.,,AROMATIC FOUGERE,CITRUS,Aromatic Fougère Fresher Citrus,"['Geranium', 'Mandarin', 'Patchouli', 'Lavender', 'Clary Sage', 'Bay', 'Pineapple', 'Vetiver']"
karl-rome-divino-amore,Karl Lagerfeld,Karl Lagerfeld  who lived in the city of Rome for part of the year for almost half a century  was amazed by its architecture and mythology. Divino Amore was the name of the street where he had his flat  an address that suited him perfectly. This fragrance is a tribute to a city steeped in divine love.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Citrus,"['Jasmine', 'Amber', 'Orange', 'Orange Blossom', 'Orchid', 'Neroli', 'Sandalwood', 'Woody Notes']"
walking-on-via-fiori-oscuri,Trussardi,"""Mimosa is a timeless perfume note that is constantly being reinvented. I created this perfume to pay homage to this unique flower by playing on this duality. Fresh yet warm and enveloping "" Pierre Constantin-Guéros  Perfumer.",,FLORAL,ALDEHYDIC,Soft Floral Classical,"['Heliotrope', 'Mimosa', 'Rice', 'Rose', 'Lily Of The Valley', 'Bergamot', 'Mandarin', 'Tonka Bean', 'Vetiver', 'Vanilla (Bourbon)']"
united-dreams-green-cactus-for-him-2023,Benetton,Green cactus has come to inspire us  to show us that being sustainable is an attitude to life rather than a fashion statement. With this unique fragrance  United Colors of Benetton proves once again that sustainability is part of its DNA  and that green is more than a colour  it is a philosophy. Green Cactus for Him is inspired by the restorative properties of the cactus. The green cactus has a fresh  green scent with a fun and cheerful touch  full of energy. The smoky note of mezcal adds a touch of originality. A luminous green freshness reinforced by aloe vera and sage. Strength and character accentuated by woody base notes. A complete green experience.,Eau de Toilette,AROMATIC FOUGERE,WOODY,Aromatic Fougère Crisp Spicy,"['Clary Sage', 'Lavender', 'Black Pepper', 'Patchouli', 'Mezcal', 'Aloe Vera', 'Geranium', 'Bergamot', 'Fir Balsam', 'Grapefruit', 'Musk', 'Vetiver']"
kaiak-vital-masculino,Natura,The fragrance Kaiak Vital  as well as a reenergizing encounter with the sea  makes you feel full of life.,,WOODY,CITRUS,Woods Fresher,"['Cedarwood', 'Cyclamen', 'Marine', 'Sandalwood', 'Amber', 'Artemisia', 'Copahu Balm / Copaïba', 'Geranium', 'Ginger', 'Lavender']"
nektar,Laboratorio Olfattivo,"""When I received the first samples of the fragrance that later became Nektar  I was immediately captivated by the creativity  the softness  the charisma  the quality of the composition. A fragrance that revolves around an evocation of honey without being cloying  but with intense notes that give it character and do not go unnoticed""  Roberto Drago  Olfactory Director.",,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp Fruity,"['Red Berries', 'Tonka Bean', 'Honey', 'Cedarwood', 'Elemi', 'Vetiver', 'Bergamot', 'Grapefruit', 'Incense / Olibanum', 'Clary Sage', 'Vanilla (Bourbon)', 'Cinnamon', 'Davana', 'Leather', 'Patchouli', 'Tiramisone']"
rose-damour,Les Parfums de Rosine,Generous and happy  she is a lover  a wife  a mother simply a woman. She radiates and enjoys her life. Her universe: the family home and all places she accepts as her own by her presence.,,FLORAL,ALDEHYDIC,Soft Floral Classical,"['Rose', 'Aldehyde', 'Musk', 'Iris / Orris', 'Jasmine', 'Narcissus', 'Bergamot', 'Galbanum', 'Ginger', 'Moss', 'Nutmeg', 'Pepper', 'Red Berries', 'Vetiver']"
rosa-flamenca,Les Parfums de Rosine,Sensual and provocative  she is the Andalusian beauty. Her world is captivating and wild to the rhythm of flamenco.,,FLORAL,FLORAL,Floral Classical Bouquet,"['Rose', 'Jasmine', 'Musk', 'Neroli', 'Rose (Grasse)', 'Orange Blossom', 'Fig Tree', 'Benzoin', 'Orange', 'Petitgrain', 'Sandalwood']"
soliflore,Scentologia,Soli.flore. is your go-to perfume whenever you want to stand out from the crowd. A flourishing sense of uniqueness.,Eau de Parfum,FLORAL,FLORAL,Floral Classical Rose,"['Rose', 'Gardenia', 'Jasmine', 'Pepper', 'Vanilla', 'Freesia', 'Raspberry', 'Amber', 'Bergamot', 'Cypress', 'Musk', 'Tolu Balsam']"
exploud-1,Laboratorio Olfattivo,ExpLOud is an aromatic explosion based on the most precious and luminous of ouds  with floral notes that lift and twist the characteristic scent of this unique raw material.,,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp White Flower,"['Oud / Agarwood', 'Incense / Olibanum', 'Lily Of The Valley', 'Ambrocenide (Woody ambery)', 'Cypriol / Nagarmota', 'Sandalwood', 'Vetiver', 'Ambrostar (Woody Ambery)', 'Coriander', 'Nutmeg', 'Red Berries', 'Black Pepper', 'Gardenia', 'Magnolia', 'Patchouli']"
synergy,Scentologia,A harmonious combination of your senses. A blend that recreated your passion.,,AMBERY (ORIENTAL),FRUITY,Amber Crisp Fruity,"['Amber', 'Peach', 'Saffron', 'Apple', 'Mango', 'Pear', 'Pineapple', 'Orange', 'Blackcurrant Bud', 'Almond', 'Cedarwood', 'Jasmine', 'Moss', 'Musk', 'Rose']"
police-potion-arsenic,Police,This fragrance is sensual with luxurious notes and is ideal for women who want to seduce and bewitch the people around them.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Classical,"['Ylang-ylang', 'Almond', 'Patchouli', 'Orchid', 'Myrrh', 'Tobacco Leaf', 'Tonka Bean', 'Cinnamon', 'Coconut']"
lisola-che-non-ce-1,Uermi,Sparkling  cheerful  airy. This scent is an olfactory journey beyond the simple evocation of freshness.,,FLORAL,FRUITY,Soft Floral Crisp Fruity,"['Elemi', 'Cedarwood', 'Black Pepper', 'Lily Of The Valley', 'Cinnamon', 'Coriander', 'Ginger', 'Lemon', 'Nutmeg', 'Amber', 'Incense / Olibanum', 'Musk', 'Pink Pepper', 'Sandalwood', 'Vetiver', 'Ambrostar (Woody Ambery)']"
il-sole-dentro-1,Uermi,Bright  seductive  sunny. Il Sole Dentro evokes the scent of Mediterranean flora illuminated by the golden rays of sun.,,WOODY,CITRUS,Woods Crisp Gourmand,"['Orange', 'Sandalwood', 'Solar Notes', 'Oud / Agarwood', 'Cedarwood', 'Cypriol / Nagarmota', 'Vetiver (Haiti)', 'Vetiver (Java)', 'Ambrostar (Woody Ambery)', 'Cardamom', 'Coffee', 'Geranium', 'Incense / Olibanum', 'Balsam (Peru)', 'Tonka Bean', 'Everlasting Flower', 'Vanilla (Madagascar)', 'Tonkalactone']"
axe-provocation,Axe,Welcome to the future  and it smells amazing! Stay fresh and smell irresistible all day long with Axe Provocation eau de toilette for men.,,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp,"['Woody Ambery Note', 'Pineapple', 'Pepper', 'Coconut', 'Pear', 'Vanilla', 'Maltol (Praline)', 'Aromatic Notes']"
une-verveine-1,Obvious,Une Verveine is as comforting as grog  a bit crazy as well  which is what Obvious likes about it. A fluro green verbena with beautifully simple nature.,Eau de Parfum,CITRUS,GREEN,Green Crisp,"['Verbena', 'Ginger (Madagascar)', 'Vetiver (Haiti)', 'Bergamot', 'Lemon', 'Blackcurrant Leaves', 'Artemisia', 'Eucalyptus', 'Galbanum', 'Cardamom', 'Heliotrope', 'Juniper Berries', 'Habanolide (Musk)']"
sparkling-love,Chopard,Sparkling Love is a luminous  powerful floral  as pure and captivating as a diamond.,,FLORAL,CITRUS,Floral Fresher White Flower,"['Jasmine (Sambac)', 'Mandarin', 'Helvetolide (Musk)', 'Osmanthus', 'Tuberose', 'Ylang-ylang', 'Bergamot', 'Cedarwood']"
santal-melody,Boitown,A healing woody fragrance  inspired by Suzhou  China  elegant and pure. The milky woody taste is like a gentle mist  soothing the restlessness and anxiety in the heart.,,WOODY,WOODY,Woods Classical,"['Sandalwood', 'Carrot Seeds', 'Ambrette Seed', 'Cedarwood', 'Angelica', 'Helvetolide (Musk)', 'Vanillin (Vanilla note)']"
twilight-shimmer-2018-1,Michael Kors,Michael Kors Twilight Shimmer is both bold and opulent. Filled with the energy and excitement of a glamorous night out on the town  it captures your most sensuous moments in an intoxicating scent.,,WOODY,CITRUS,Woods Crisp Gourmand,"['Oud (Laos)', 'Plum', 'Musk', 'Mandarin', 'Papyrus', 'Clary Sage', 'Ambrarome', 'Patchouli', 'Praline', 'Helvetolide (Musk)']"
al-thara-oud,Ghawali,A fruity aroma in the top notes permeates through the air  then deepens and softens with the emergence of floral and leathery notes for a precious scent. The addition of precious oud further intensifies the rich fruity notes.,,FLORAL,ALDEHYDIC,Soft Floral Classical,"['Oud / Agarwood', 'Leather', 'Raspberry', 'Jasmine', 'Rose Centifolia', 'Helvetolide (Musk)', 'Cedarwood', 'Ciste Labdanum', 'Musk', 'Praline', 'Sandalwood', 'Vanilla', 'Ambrette Seed', 'Norlimbanol (Woody ambery)']"
al-thara,Ghawali,A fruity aroma in the top notes permeates through the air  then deepens and softens with the emergence of floral and leathery notes for a precious scent.,,FLORAL,FRUITY,Soft Floral Crisp Fruity,"['Jasmine', 'Raspberry', 'Leather', 'Rose Centifolia', 'Ambrette Seed', 'Cedarwood', 'Ciste Labdanum', 'Musk', 'Praline', 'Sandalwood', 'Vanilla', 'Helvetolide (Musk)', 'Norlimbanol (Woody ambery)']"
100-eau-de-parfum,Trish McEvoy,Inspired by the empowering numerology of 100  this wonderful perfume stands for having the self-confidence to trust your instincts and follow your dreams; a belief from the heart of Trish McEvoy.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Fruity,"['Jasmine', 'Lychee', 'Ambrox (Ambergris)', 'Rose Centifolia', 'Blackberry Leaf', 'Incense / Olibanum', 'Tonka Bean', 'Cedarwood', 'Cypriol / Nagarmota', 'Leather', 'Helvetolide (Musk)']"
ambre-magique-1,Mizensir,Ambre Magique is a tribute to ambergris. This extraordinary material has fascinated people since the beginning of time. So fascinating that its origin has long been a subject of debate. A realm of legends  wonders and fantastic powers  which inspired Alberto Morillas for Ambre Magique. Amber as we have never smelled it before  luminous  sensual and with a vibrant  woody intensity.,,WOODY,AMBERY (ORIENTAL),Woody Amber Classical,"['Vanilla (Bourbon)', 'Cachalox (Ambergris)', 'Dreamwood (Sandalwood)', 'Benzoin', 'Cardamom', 'Mandarin', 'Rose (Bulgaria)', 'Ambergris', 'Orange Blossom', 'Helvetolide (Musk)']"
tonic-water,Mizensir,Tonic Water is a tribute to the ocean and the sensations we feel in the face of it: to the intense  invigorating freshness it so instantly imparts.,,WOODY,AMBERY (ORIENTAL),Woody Amber Fresher Water,"['Papyrus', 'Ambrox (Ambergris)', 'Sichuan Pepper', 'Cetalox (Ambergris)', 'Norlimbanol (Woody ambery)', 'Cachalox (Ambergris)', 'Incense / Olibanum', 'Vanilla', 'Calone (Marine)', 'Cardamom']"
sky-di-gioia-1,Giorgio Armani,Sky di Gioia was inspired by the infinite space of dreams and the dawning of a new day. The scent is an expression of joy.,Eau de Parfum,FLORAL,FRUITY,Floral Fresher Fruity,"['Rose Centifolia', 'Lychee', 'Musk', 'Peony', 'Pear', 'Blackberry Leaf', 'Cedarwood', 'Blackcurrant Bud', 'Helvetolide (Musk)', 'Transluzone (Marine)']"
histoire-dorangers-1,L'Artisan Parfumeur,An ingrained memory of the sunset atop the earth walls of Taroudant; the warm light intensifies the colours of the raw land and the air freshens. An Eau imbued with light  delicate and pure.,Eau de Parfum,FLORAL,MUSK SKIN,Floral Crisp Orange Blossom,"['Orange Blossom', 'Neroli', 'Ambroxan (Ambergris)', 'White Tea', 'Helvetolide (Musk)', 'Tonka Bean']"
ever-bloom-eau-de-toilette,Shiseido,You are unique. Radiant and graceful. When you enter a room  you don't need to be noticed. You will be remembered.,Eau de Toilette,FLORAL,MUSK SKIN,Soft Floral Fresher Musk,"['Orange Blossom', 'Osmanthus', 'Helvetolide (Musk)', 'Cyclamen', 'Gardenia', 'Violet']"
polo-blue-sport,Ralph Lauren,Celebrating the time-honored thrill of competition and sportsmanship  Ralph Lauren's Polo Blue Sport is a fragrance for the modern active sportsman. Embodying a style that pairs tradition and heritage icons with a bold contemporary spirit.,,WOODY,CITRUS,Woods Fresher,"['Amberwood', 'Cascalone (Marine)', 'Frozen Mint', 'Sandalwood', 'Mandarin', 'Apple', 'Fern', 'Ginger', 'Musk', 'Oakmoss', 'Patchouli', 'Clary Sage', 'Cedar leaf', 'Leaves']"
